"Citation: Abatzoglou, J., R. Barbero, and N. Nauslar, 2013: Diagnosing Santa Ana winds in Southern California with synoptic-scale analysis. Wea. Forecasting. doi:10.1175/WAF-D-13-00002.1"
"Santa Ana Wind Days, 1948-2010"
Day Month Year
"28	3	2004"
"29	3	2004"
"26	4	2004"
"1	11	2004"
"2	11	2004"
"29	11	2004"
"15	12	2004"
"16	12	2004"
"17	12	2004"
"18	12	2004"
"19	12	2004"
"22	12	2004"
"23	12	2004"
"24	12	2004"
"13	1	2005"
"17	1	2005"
"18	1	2005"
"19	1	2005"
"22	1	2005"
"31	1	2005"
"1	2	2005"
"2	2	2005"
"3	2	2005"
"11	3	2005"
"31	3	2005"
"5	10	2005"
"6	10	2005"
"15	11	2005"
"16	11	2005"
"18	11	2005"
"19	11	2005"
"20	11	2005"
"27	11	2005"
"28	11	2005"
"4	12	2005"
"5	12	2005"
"6	12	2005"
"10	12	2005"
"14	12	2005"
"15	12	2005"
"5	1	2006"
"6	1	2006"
"9	1	2006"
"22	1	2006"
"23	1	2006"
"24	1	2006"
"5	2	2006"
"6	2	2006"
"7	2	2006"
"8	2	2006"
"9	2	2006"
"10	2	2006"
"11	2	2006"
"12	2	2006"
"13	2	2006"
"22	2	2006"
"18	4	2006"
"17	9	2006"
"23	9	2006"
"26	10	2006"
"27	10	2006"
"6	11	2006"
"10	11	2006"
"29	11	2006"
"30	11	2006"
"2	12	2006"
"3	12	2006"
"4	12	2006"
"7	12	2006"
"19	12	2006"
"23	12	2006"
"24	12	2006"
"28	12	2006"
"29	12	2006"
"30	12	2006"
"1	1	2007"
"2	1	2007"
"6	1	2007"
"7	1	2007"
"8	1	2007"
"9	1	2007"
"13	1	2007"
"15	1	2007"
"16	1	2007"
"19	1	2007"
"21	1	2007"
"22	1	2007"
"23	1	2007"
"24	1	2007"
"5	2	2007"
"17	2	2007"
"3	3	2007"
"4	3	2007"
"11	3	2007"
"21	10	2007"
"22	10	2007"
"23	10	2007"
"3	11	2007"
"14	11	2007"
"21	11	2007"
"23	11	2007"
"24	11	2007"
"14	12	2007"
"22	12	2007"
"23	12	2007"
"25	12	2007"
"27	12	2007"
"31	12	2007"
"1	1	2008"
"12	1	2008"
"13	1	2008"
"14	1	2008"
"16	1	2008"
"17	1	2008"
"18	1	2008"
"19	1	2008"
"5	2	2008"
"9	2	2008"
"12	2	2008"
